meter,time,reading
RX07000908,0200,0.217
RX07000916,0200,0.289
RX07000928,0200,0.125
RX07000952,0200,0.082
RX07000962,0200,0.343
RX07000963,0200,0.032
RX07000967,0200,0.115
RX07000969,0200,0.19
RX07000977,0200,0.106
RX07001044,0200,0.258
RX07001048,0200,0.422
RX07001054,0200,0.06
RX07001061,0200,0.227
RX07001075,0200,0.112
RX07001084,0200,0.182
RX07001093,0200,0.234
RX07001100,0200,0.17
RX07001113,0200,0.211
RX07001127,0200,0.098
RX07001168,0200,0.152
RX07001172,0200,0.228
RX07001211,0200,0.162
RX07001224,0200,0.23
RX07001226,0200,0.471
RX07001232,0200,0.196
RX07001235,0200,0.12
RX07001245,0200,0.07
RX07001248,0200,0.222
RX07001255,0200,0.691
RX07001260,0200,0.679
RX07001287,0200,0.286
RX07001291,0200,0.204
RX07001324,0200,0.102
RX07001327,0200,0.266
RX07001329,0200,0.142
RX07001331,0200,0.072
RX07001340,0200,0.262
RX07001345,0200,0.058
RX07001359,0200,0.321
RX07001376,0200,0.125
RX07001407,0200,0.07
RX07001411,0200,0.142
RX07001456,0200,0.07
RX07001499,0200,0.165
RX07001509,0200,0.182
RX07001524,0200,0.258
RX07001529,0200,0.174
RX07001532,0200,0.259
RX07001535,0200,0.297
RX07001536,0200,0.091
RX07001558,0200,0.252
RX07001574,0200,0.2
RX07001832,0200,0.344
RX07001838,0200,0.17
RX07001841,0200,0.118
RX07001865,0200,0.168
RX07001867,0200,0.166
RX07001893,0200,0.102
RX07001907,0200,0.223
RX07001910,0200,0.099
RX07001935,0200,0.131
RX07001945,0200,0.222
RX07001951,0200,0.15
RX07001961,0200,0.288
RX07001966,0200,0.037
RX07001974,0200,0.209
RX07002001,0200,0.192
RX07002014,0200,0.237
RX07002018,0200,0.08
RX07002029,0200,0.092
RX07002033,0200,0.161
RX07002042,0200,0.301
RX07002043,0200,0.192
RX07002054,0200,0.198
RX07002084,0200,0.076
RX07002104,0200,0.13
RX07002106,0200,0.05
RX07002113,0200,0.416
RX07002121,0200,0.243
RX07002128,0200,0.059
RX07002131,0200,0.205
RX07002142,0200,0.117
RX07002154,0200,0.896
RX07002155,0200,0.056
RX07002166,0200,0.276
RX07002167,0200,0.128
RX07002181,0200,0.206
RX07002187,0200,0.29
RX07002199,0200,0.153
RX07002200,0200,0.426
RX07002212,0200,0.06
RX07002223,0200,0.128
RX07002241,0200,0.136
RX07002245,0200,0.134
RX07002250,0200,0.148
RX07002262,0200,0.362
RX07002263,0200,0.057
RX07002268,0200,0.259
RX07002279,0200,0.122
RX07002293,0200,0.204
RX07002308,0200,0.52
RX07002345,0200,0.053
RX07002355,0200,0.158
RX07002366,0200,0.09
RX07002372,0200,0.62
RX07002387,0200,0.087
RX07002404,0200,0.071
RX07002428,0200,0.088
RX07002440,0200,0.137
RX07002454,0200,0.048
RX07002456,0200,0.14
RX07002479,0200,0.118
RX07002488,0200,0.176
RX07002489,0200,0.074
RX07002524,0200,0.113
RX07002529,0200,0.132
RX07002552,0200,0.049
RX07002560,0200,0.216
RX07002568,0200,0.142
RX07002570,0200,0.1
RX07002587,0200,0.097
RX07002604,0200,0.458
RX07002630,0200,0.078
RX07002632,0200,0.138
RX07002648,0200,0.096
RX07002650,0200,0.16
RX07002658,0200,0.166
RX07002666,0200,0.138
RX07002668,0200,0.194
RX07002672,0200,0.166
207860297 ,0230,0.167
207860316 ,0230,0.337
207860322 ,0230,0.12
207860324 ,0230,0.06
207860359 ,0230,0.108
207860373 ,0230,0.292
207860393 ,0230,0.45
207860395 ,0230,0.226
207860402 ,0230,0.328
207860439 ,0230,0.226
207860447 ,0230,0.138
207860451 ,0230,0.16
207860500 ,0230,0.372
207860512 ,0230,0.813
207860520 ,0230,0.36
207860522 ,0230,0.146
207860531 ,0230,0.132
207860541 ,0230,0.133
207860545 ,0230,0.564
207860574 ,0230,0.017
207860604 ,0230,0.143
207860646 ,0230,0.144
207860686 ,0230,0.152
207860705 ,0230,0.222
RD07000023,0230,0.128
RD07000055,0230,0.138
RD07000070,0230,0.307
RD07000081,0230,0.125
RD07000097,0230,0.046
RD07000102,0230,0.09
RD07000309,0230,0.364
RD07000316,0230,0.126
RD07000327,0230,0.0
RX07000023,0230,0.09
RX07000024,0230,0.169
RX07000036,0230,0.148
RX07000043,0230,0.114
RX07000046,0230,0.058
RX07000053,0230,0.112
RX07000072,0230,0.03
RX07000073,0230,0.459
RX07000084,0230,0.266
RX07000087,0230,0.176
RX07000167,0230,0.111
RX07000176,0230,0.084
RX07000177,0230,0.29
RX07000179,0230,0.038
RX07000183,0230,0.129
RX07000190,0230,0.102
RX07000214,0230,0.218
RX07000240,0230,0.102
RX07000253,0230,0.082
RX07000254,0230,0.188
RX07000272,0230,0.122
RX07000281,0230,0.172
RX07000284,0230,0.293
RX07000304,0230,0.172
RX07000305,0230,0.127
RX07000329,0230,0.039
RX07000330,0230,0.256
RX07000331,0230,0.115
RX07000337,0230,0.533
RX07000338,0230,0.298
RX07000372,0230,0.199
RX07000391,0230,0.069
RX07000400,0230,0.137
RX07000404,0230,0.04
RX07000422,0230,0.064
RX07000429,0230,0.291
RX07000440,0230,0.13
RX07000445,0230,0.136
RX07000449,0230,0.047
RX07000460,0230,0.695
RX07000478,0230,0.138
RX07000484,0230,0.086
RX07000494,0230,0.132
RX07000497,0230,0.102
RX07000505,0230,0.108
RX07000517,0230,0.098
RX07000548,0230,0.098
RX07000562,0230,0.117
RX07000575,0230,0.064
RX07000583,0230,0.466
RX07000589,0230,0.087
RX07000616,0230,0.215
RX07000623,0230,0.118
RX07000633,0230,0.129
RX07000664,0230,0.69
RX07000669,0230,0.26
RX07000670,0230,0.132
RX07000680,0230,0.1
RX07000683,0230,0.086
RX07000692,0230,0.182
RX07000698,0230,1.06
RX07000703,0230,0.094
RX07000714,0230,0.149
RX07000715,0230,0.15
RX07000726,0230,0.31
RX07000735,0230,0.084
RX07000756,0230,0.22
RX07000768,0230,0.113
RX07000771,0230,0.141
RX07000775,0230,0.042
RX07000782,0230,0.073
RX07000814,0230,0.048
RX07000830,0230,0.374
RX07000838,0230,0.548
RX07000865,0230,0.31
RX07000872,0230,0.08
RX07000884,0230,0.224
RX07000901,0230,0.036
RX07000908,0230,0.162
RX07000916,0230,0.305
RX07000928,0230,0.173
RX07000952,0230,0.122
RX07000962,0230,0.293
RX07000963,0230,0.026
RX07000967,0230,0.084
RX07000969,0230,0.202
RX07000977,0230,0.13
RX07001044,0230,0.288
RX07001048,0230,0.134
RX07001054,0230,0.082
RX07001061,0230,0.223
RX07001075,0230,0.099
RX07001084,0230,0.182
RX07001093,0230,0.276
RX07001100,0230,0.431
RX07001113,0230,0.302
RX07001127,0230,0.076
RX07001168,0230,0.154
RX07001172,0230,0.187
RX07001211,0230,0.206
RX07001224,0230,0.486
RX07001226,0230,0.329
RX07001232,0230,0.188
RX07001235,0230,0.148
RX07001245,0230,0.194
RX07001248,0230,0.236
RX07001255,0230,0.193
RX07001260,0230,0.289
RX07001287,0230,0.24
RX07001291,0230,0.162
RX07001324,0230,0.111
RX07001327,0230,0.312
RX07001329,0230,0.078
RX07001331,0230,0.082
RX07001340,0230,0.11
RX07001345,0230,0.104
RX07001359,0230,0.321
RX07001376,0230,0.118
RX07001407,0230,0.036
RX07001411,0230,0.288
RX07001456,0230,0.586
RX07001499,0230,0.144
RX07001509,0230,0.389
RX07001524,0230,0.225
RX07001529,0230,1.04
RX07001532,0230,0.261
RX07001535,0230,0.277
RX07001536,0230,0.03
RX07001558,0230,0.134
RX07001574,0230,0.17
RX07001832,0230,0.308
RX07001838,0230,0.174
RX07001841,0230,0.137
RX07001865,0230,0.219
RX07001867,0230,0.18
RX07001893,0230,0.094
RX07001907,0230,0.287
RX07001910,0230,0.119
RX07001935,0230,0.142
RX07001945,0230,0.178
RX07001951,0230,0.058
RX07001961,0230,0.324
RX07001966,0230,0.121
RX07001974,0230,0.249
RX07002001,0230,0.215
RX07002014,0230,0.207
RX07002018,0230,0.078
RX07002029,0230,0.071
RX07002033,0230,0.201
RX07002042,0230,0.313
RX07002043,0230,0.396
RX07002054,0230,0.192
RX07002084,0230,0.074
RX07002104,0230,0.132
RX07002106,0230,0.046
RX07002113,0230,0.369
RX07002121,0230,0.166
RX07002128,0230,0.051
RX07002131,0230,0.179
RX07002142,0230,0.109
RX07002154,0230,0.896
RX07002155,0230,0.054
RX07002166,0230,0.266
RX07002167,0230,0.56
RX07002181,0230,0.186
RX07002187,0230,0.346
RX07002199,0230,0.153
RX07002200,0230,0.25
RX07002212,0230,0.058
RX07002223,0230,0.13
RX07002241,0230,0.588
RX07002245,0230,0.186
RX07002250,0230,0.205
RX07002262,0230,0.502
RX07002263,0230,0.13
RX07002268,0230,0.337
RX07002279,0230,0.116
RX07002293,0230,0.236
RX07002308,0230,0.448
RX07002345,0230,0.046
RX07002355,0230,0.149
RX07002366,0230,0.088
RX07002372,0230,0.198
RX07002387,0230,0.095
RX07002404,0230,0.079
RX07002428,0230,0.088
RX07002440,0230,0.107
RX07002454,0230,0.042
RX07002456,0230,0.072
RX07002479,0230,0.062
RX07002488,0230,0.11
RX07002489,0230,0.704
RX07002524,0230,0.098
RX07002529,0230,0.172
RX07002552,0230,0.011
RX07002560,0230,0.186
RX07002568,0230,0.108
RX07002570,0230,0.1
RX07002587,0230,0.108
RX07002604,0230,0.314
RX07002630,0230,0.066
RX07002632,0230,0.128
RX07002648,0230,0.096
RX07002650,0230,0.158
RX07002658,0230,0.168
RX07002666,0230,0.136
RX07002668,0230,0.194
RX07002672,0230,0.178
207860297 ,0300,0.206
207860316 ,0300,0.328
207860322 ,0300,0.089
207860324 ,0300,0.061
207860359 ,0300,0.132
207860373 ,0300,0.359
207860393 ,0300,0.087
207860395 ,0300,0.399
207860402 ,0300,0.137
207860439 ,0300,0.651
207860447 ,0300,0.132
207860451 ,0300,0.144
207860500 ,0300,0.402
207860512 ,0300,0.312
207860520 ,0300,0.296
207860522 ,0300,0.188
207860531 ,0300,0.093
207860541 ,0300,0.171
207860545 ,0300,0.096
207860574 ,0300,0.017
207860604 ,0300,0.185
207860646 ,0300,0.132
207860686 ,0300,0.23
207860705 ,0300,0.188
RD07000023,0300,0.402
RD07000055,0300,0.176
RD07000070,0300,0.289
RD07000081,0300,0.121
RD07000097,0300,0.05
RD07000102,0300,0.102
RD07000309,0300,0.192
RD07000316,0300,0.145
RD07000327,0300,0.0
RX07000023,0300,0.338
RX07000024,0300,0.218
RX07000036,0300,0.117
RX07000043,0300,0.352
RX07000046,0300,0.084
RX07000053,0300,0.089
RX07000072,0300,0.028
RX07000073,0300,0.125
RX07000084,0300,0.222
RX07000087,0300,0.125
RX07000167,0300,0.095
RX07000176,0300,0.138
RX07000177,0300,0.296
RX07000179,0300,0.274
RX07000183,0300,0.133
RX07000190,0300,0.064
RX07000214,0300,0.172
RX07000240,0300,0.066
RX07000253,0300,0.096
RX07000254,0300,0.184
RX07000272,0300,0.116
RX07000281,0300,0.097
RX07000284,0300,0.772
RX07000304,0300,0.182
RX07000305,0300,0.109
RX07000329,0300,0.252
RX07000330,0300,0.234
RX07000331,0300,0.436
RX07000337,0300,0.232
RX07000338,0300,0.174
RX07000372,0300,0.173
RX07000391,0300,0.069
RX07000400,0300,0.111
RX07000404,0300,0.522
RX07000422,0300,0.038
RX07000429,0300,0.283
RX07000440,0300,0.12
RX07000445,0300,0.103
RX07000449,0300,0.08
RX07000460,0300,0.15
RX07000478,0300,0.136
RX07000484,0300,0.093
RX07000494,0300,0.049
RX07000497,0300,0.107
RX07000505,0300,0.12
RX07000517,0300,0.053
RX07000548,0300,0.108
RX07000562,0300,0.112
RX07000575,0300,0.088
RX07000583,0300,0.23
RX07000589,0300,0.092
RX07000616,0300,0.148
RX07000623,0300,0.123
RX07000633,0300,0.113
RX07000664,0300,0.374
RX07000669,0300,0.264
RX07000670,0300,0.15
RX07000680,0300,0.112
RX07000683,0300,0.108
RX07000692,0300,0.197
RX07000698,0300,0.078
RX07000703,0300,0.291
RX07000714,0300,0.071
RX07000715,0300,0.541
RX07000726,0300,0.318
RX07000735,0300,0.09
RX07000756,0300,0.167
RX07000768,0300,0.051
RX07000771,0300,0.138
RX07000775,0300,0.055
RX07000782,0300,0.069
RX07000814,0300,0.048
RX07000830,0300,0.165
RX07000838,0300,0.476
RX07000865,0300,0.238
RX07000872,0300,0.108
RX07000884,0300,0.3
RX07000901,0300,0.034
RX07000908,0300,0.188
RX07000916,0300,0.295
RX07000928,0300,0.107
RX07000952,0300,0.096
RX07000962,0300,0.374
RX07000963,0300,0.028
RX07000967,0300,0.149
RX07000969,0300,0.202
RX07000977,0300,0.094
RX07001044,0300,0.27
RX07001048,0300,0.134
RX07001054,0300,0.064
RX07001061,0300,0.223
RX07001075,0300,0.108
RX07001084,0300,0.17
RX07001093,0300,0.55
RX07001100,0300,0.241
RX07001113,0300,0.2
RX07001127,0300,0.088
RX07001168,0300,0.146
RX07001172,0300,0.205
RX07001211,0300,0.154
RX07001224,0300,0.234
RX07001226,0300,0.304
RX07001232,0300,0.194
RX07001235,0300,0.148
RX07001245,0300,0.424
RX07001248,0300,0.202
RX07001255,0300,0.132
RX07001260,0300,0.153
RX07001287,0300,0.236
RX07001291,0300,0.195
RX07001324,0300,0.105
RX07001327,0300,0.774
RX07001329,0300,0.165
RX07001331,0300,0.07
RX07001340,0300,0.116
RX07001345,0300,0.108
RX07001359,0300,0.321
RX07001376,0300,0.118
RX07001407,0300,0.145
RX07001411,0300,0.098
RX07001456,0300,0.086
RX07001499,0300,0.201
RX07001509,0300,0.345
RX07001524,0300,0.287
RX07001529,0300,0.174
RX07001532,0300,0.311
RX07001535,0300,0.318
RX07001536,0300,0.073
RX07001558,0300,0.156
RX07001574,0300,0.204
RX07001832,0300,0.342
RX07001838,0300,0.158
RX07001841,0300,0.12
RX07001865,0300,0.171
RX07001867,0300,0.138
RX07001893,0300,0.078
RX07001907,0300,0.266
RX07001910,0300,0.112
RX07001935,0300,0.124
RX07001945,0300,0.23
RX07001951,0300,0.13
RX07001961,0300,0.294
RX07001966,0300,0.053
RX07001974,0300,0.236
RX07002001,0300,0.183
RX07002014,0300,0.211
RX07002018,0300,0.078
RX07002029,0300,0.044
RX07002033,0300,0.57
RX07002042,0300,0.79
RX07002043,0300,0.43
RX07002054,0300,0.209
RX07002084,0300,0.072
RX07002104,0300,0.134
RX07002106,0300,0.032
RX07002113,0300,0.383
RX07002121,0300,0.276
RX07002128,0300,0.044
RX07002131,0300,0.848
RX07002142,0300,0.098
RX07002154,0300,0.896
RX07002155,0300,0.106
RX07002166,0300,0.262
RX07002167,0300,0.45
RX07002181,0300,0.16
RX07002187,0300,0.218
RX07002199,0300,0.153
RX07002200,0300,0.187
RX07002212,0300,0.056
RX07002223,0300,0.128
RX07002241,0300,0.147
RX07002245,0300,0.144
RX07002250,0300,0.153
RX07002262,0300,0.54
RX07002263,0300,0.053
RX07002268,0300,0.068
RX07002279,0300,0.112
RX07002293,0300,0.166
RX07002308,0300,0.072
RX07002345,0300,0.055
RX07002355,0300,0.145
RX07002366,0300,0.088
RX07002372,0300,0.1
RX07002387,0300,0.089
RX07002404,0300,0.069
RX07002428,0300,0.086
RX07002440,0300,0.124
RX07002454,0300,0.042
RX07002456,0300,0.114
RX07002479,0300,0.1
RX07002488,0300,0.28
RX07002489,0300,0.072
RX07002524,0300,0.071
RX07002529,0300,0.14
RX07002552,0300,0.047
RX07002560,0300,0.224
RX07002568,0300,0.12
RX07002570,0300,0.1
RX07002587,0300,0.112
RX07002604,0300,0.132
RX07002630,0300,0.064
RX07002632,0300,0.164
RX07002648,0300,0.096
RX07002650,0300,0.16
RX07002658,0300,0.176
RX07002666,0300,0.127
RX07002668,0300,0.2
RX07002672,0300,0.158
207860297 ,0330,0.173
207860316 ,0330,0.224
207860322 ,0330,0.646
207860324 ,0330,0.213
207860359 ,0330,0.141
207860373 ,0330,0.398
207860393 ,0330,0.115
207860395 ,0330,0.188
207860402 ,0330,0.122
207860439 ,0330,0.253
207860447 ,0330,0.124
207860451 ,0330,0.493
207860500 ,0330,0.419
207860512 ,0330,0.293
207860520 ,0330,0.32
207860522 ,0330,0.158
207860531 ,0330,0.204
207860541 ,0330,0.089
207860545 ,0330,0.041
207860574 ,0330,0.016
207860604 ,0330,0.119
207860646 ,0330,0.139
207860686 ,0330,0.073
207860705 ,0330,0.192
RD07000023,0330,0.304
RD07000055,0330,0.226
RD07000070,0330,0.276
RD07000081,0330,0.074
RD07000097,0330,0.054
RD07000102,0330,0.113
RD07000309,0330,0.272
RD07000316,0330,0.191
RD07000327,0330,0.0
RX07000023,0330,0.582
RX07000024,0330,0.188
RX07000036,0330,0.55
RX07000043,0330,0.536
RX07000046,0330,0.112
RX07000053,0330,0.609
RX07000072,0330,0.026
RX07000073,0330,0.123
RX07000084,0330,0.14
RX07000087,0330,0.185
RX07000167,0330,0.119
RX07000176,0330,0.084
RX07000177,0330,0.234
RX07000179,0330,0.176
RX07000183,0330,0.125
RX07000190,0330,0.062
RX07000214,0330,0.203
RX07000240,0330,0.048
RX07000253,0330,0.078
RX07000254,0330,0.17
RX07000272,0330,0.118
RX07000281,0330,0.169
RX07000284,0330,0.293
RX07000304,0330,0.18
RX07000305,0330,0.14
RX07000329,0330,0.088
RX07000330,0330,0.242
RX07000331,0330,0.101
RX07000337,0330,0.29
RX07000338,0330,0.166
RX07000372,0330,0.196
RX07000391,0330,0.069
RX07000400,0330,0.097
RX07000404,0330,0.055
RX07000422,0330,0.074
RX07000429,0330,0.281
RX07000440,0330,0.075
RX07000445,0330,0.118
RX07000449,0330,0.166
RX07000460,0330,0.119
RX07000478,0330,0.221
RX07000484,0330,0.102
RX07000494,0330,0.089
RX07000497,0330,0.095
RX07000505,0330,0.19
RX07000517,0330,0.1
RX07000548,0330,0.1
RX07000562,0330,0.959
RX07000575,0330,0.084
RX07000583,0330,0.285
RX07000589,0330,0.096
RX07000616,0330,0.105
RX07000623,0330,0.157
RX07000633,0330,0.138
RX07000664,0330,0.36
RX07000669,0330,0.24
RX07000670,0330,0.126
RX07000680,0330,0.1
RX07000683,0330,0.127
RX07000692,0330,0.186
RX07000698,0330,0.131
RX07000703,0330,0.121
RX07000714,0330,0.098
RX07000715,0330,0.36
RX07000726,0330,0.321
RX07000735,0330,0.076
RX07000756,0330,0.222
RX07000768,0330,0.139
RX07000771,0330,0.085
RX07000775,0330,0.042
RX07000782,0330,0.08
RX07000814,0330,0.057
RX07000830,0330,0.158
RX07000838,0330,0.062
RX07000865,0330,0.23
RX07000872,0330,0.166
RX07000884,0330,0.252
RX07000901,0330,0.136
RX07000908,0330,0.192
RX07000916,0330,0.278
RX07000928,0330,0.175
RX07000952,0330,0.104
RX07000962,0330,0.273
RX07000963,0330,0.026
RX07000967,0330,0.115
RX07000969,0330,0.185
RX07000977,0330,0.1
RX07001044,0330,0.218
RX07001048,0330,0.128
RX07001054,0330,0.074
RX07001061,0330,0.127
RX07001075,0330,0.096
RX07001084,0330,0.176
RX07001093,0330,0.231
RX07001100,0330,0.308
RX07001113,0330,0.688
RX07001127,0330,0.092
RX07001168,0330,0.129
RX07001172,0330,0.21
RX07001211,0330,0.16
RX07001224,0330,0.206
RX07001226,0330,0.233
RX07001232,0330,0.136
RX07001235,0330,0.05
RX07001245,0330,0.042
RX07001248,0330,0.226
RX07001255,0330,0.149
RX07001260,0330,0.214
RX07001287,0330,0.238
RX07001291,0330,0.096
RX07001324,0330,0.075
RX07001327,0330,0.27
RX07001329,0330,0.061
RX07001331,0330,0.054
RX07001340,0330,0.088
RX07001345,0330,0.054
RX07001359,0330,0.321
RX07001376,0330,0.116
RX07001407,0330,0.151
RX07001411,0330,0.088
RX07001456,0330,0.084
RX07001499,0330,0.209
RX07001509,0330,0.373
RX07001524,0330,0.305
RX07001529,0330,0.387
RX07001532,0330,0.305
RX07001535,0330,0.271
RX07001536,0330,0.045
RX07001558,0330,0.202
RX07001574,0330,0.188
RX07001832,0330,0.338
RX07001838,0330,0.162
RX07001841,0330,0.406
RX07001865,0330,0.243
RX07001867,0330,0.114
RX07001893,0330,0.082
RX07001907,0330,0.097
RX07001910,0330,0.117
RX07001935,0330,0.14
RX07001945,0330,0.252
RX07001951,0330,0.092
RX07001961,0330,0.26
RX07001966,0330,0.077
RX07001974,0330,0.236
RX07002001,0330,0.215
RX07002014,0330,0.213
RX07002018,0330,0.067
RX07002029,0330,0.094
RX07002033,0330,0.147
RX07002042,0330,0.769
RX07002043,0330,0.186
RX07002054,0330,0.145
RX07002084,0330,0.056
RX07002104,0330,0.136
RX07002106,0330,0.502
RX07002113,0330,0.577
RX07002121,0330,0.302
RX07002128,0330,0.051
RX07002131,0330,0.196
RX07002142,0330,0.104
RX07002154,0330,0.894
RX07002155,0330,0.12
RX07002166,0330,1.086
RX07002167,0330,1.454
RX07002181,0330,0.132
RX07002187,0330,0.232
RX07002199,0330,0.148
RX07002200,0330,0.243
RX07002212,0330,0.056
RX07002223,0330,0.128
RX07002241,0330,0.139
RX07002245,0330,0.188
RX07002250,0330,0.15
RX07002262,0330,0.29
RX07002263,0330,0.12
RX07002268,0330,0.098
RX07002279,0330,0.112
RX07002293,0330,0.158
RX07002308,0330,0.216
RX07002345,0330,0.045
RX07002355,0330,0.138
RX07002366,0330,0.094
RX07002372,0330,0.104
RX07002387,0330,0.093
RX07002404,0330,0.077
RX07002428,0330,0.083
RX07002440,0330,0.174
RX07002454,0330,0.04
RX07002456,0330,0.48
RX07002479,0330,0.078
RX07002488,0330,0.218
RX07002489,0330,0.078
RX07002524,0330,0.069
RX07002529,0330,0.158
RX07002552,0330,0.014
RX07002560,0330,0.784
RX07002568,0330,0.094
RX07002570,0330,0.654
RX07002587,0330,0.11
RX07002604,0330,0.086
RX07002630,0330,0.059
RX07002632,0330,0.162
RX07002648,0330,0.094
RX07002650,0330,0.158
RX07002658,0330,0.17
RX07002666,0330,0.138
RX07002668,0330,0.232
RX07002672,0330,0.164
207860297 ,0400,0.184
207860316 ,0400,0.199
207860322 ,0400,0.167
207860324 ,0400,0.044
207860359 ,0400,0.096
207860373 ,0400,0.383
207860393 ,0400,0.188
207860395 ,0400,0.389
207860402 ,0400,0.079
207860439 ,0400,0.529
207860447 ,0400,0.115
207860451 ,0400,0.064
207860500 ,0400,0.408
207860512 ,0400,0.33
207860520 ,0400,0.704
207860522 ,0400,0.166
207860531 ,0400,0.193
207860541 ,0400,0.119
207860545 ,0400,0.095
207860574 ,0400,0.015
207860604 ,0400,0.099
207860646 ,0400,0.146
207860686 ,0400,0.118
207860705 ,0400,0.232
RD07000023,0400,0.116
RD07000055,0400,0.2
RD07000070,0400,0.729
RD07000081,0400,0.107
RD07000097,0400,0.081
RD07000102,0400,0.096
RD07000309,0400,0.264
RD07000316,0400,0.154
RD07000327,0400,0.0
RX07000023,0400,0.113
RX07000024,0400,0.732
RX07000036,0400,0.103
RX07000043,0400,0.11
RX07000046,0400,0.088
RX07000053,0400,0.213
RX07000072,0400,0.024
RX07000073,0400,0.125
RX07000084,0400,0.268
RX07000087,0400,0.18
RX07000167,0400,0.107
RX07000176,0400,0.132
RX07000177,0400,0.284
RX07000179,0400,0.034
RX07000183,0400,0.12
RX07000190,0400,0.064
RX07000214,0400,0.185
RX07000240,0400,0.08
RX07000253,0400,0.094
RX07000254,0400,0.162
RX07000272,0400,0.118
RX07000281,0400,0.1
RX07000284,0400,0.304
RX07000304,0400,0.17
RX07000305,0400,0.122
RX07000329,0400,0.102
RX07000330,0400,0.387
RX07000331,0400,0.07
RX07000337,0400,0.168
RX07000338,0400,0.201
RX07000372,0400,0.173
RX07000391,0400,0.066
RX07000400,0400,0.084
RX07000404,0400,0.051
RX07000422,0400,0.064
RX07000429,0400,0.667
RX07000440,0400,0.151
RX07000445,0400,0.113
RX07000449,0400,0.119
RX07000460,0400,0.115
RX07000478,0400,0.172
RX07000484,0400,0.781
RX07000494,0400,0.872
RX07000497,0400,0.105
RX07000505,0400,0.14
RX07000517,0400,0.087
RX07000548,0400,0.096
RX07000562,0400,0.083
RX07000575,0400,0.072
RX07000583,0400,0.435
RX07000589,0400,0.085
RX07000616,0400,0.276
RX07000623,0400,0.15
RX07000633,0400,0.094
RX07000664,0400,0.334
RX07000669,0400,0.218
RX07000670,0400,0.144
RX07000680,0400,0.096
RX07000683,0400,0.061
RX07000692,0400,0.577
RX07000698,0400,0.175
RX07000703,0400,0.108
RX07000714,0400,0.08
RX07000715,0400,0.267
RX07000726,0400,0.492
RX07000735,0400,0.092
RX07000756,0400,0.185
RX07000768,0400,0.109
RX07000771,0400,0.093
RX07000775,0400,0.053
RX07000782,0400,0.081
RX07000814,0400,0.057
RX07000830,0400,0.33
RX07000838,0400,0.06
RX07000865,0400,0.23
RX07000872,0400,0.31
RX07000884,0400,0.27
RX07000901,0400,0.048
RX07000908,0400,0.18
RX07000916,0400,0.287
RX07000928,0400,0.622
RX07000952,0400,0.102
RX07000962,0400,0.365
RX07000963,0400,0.03
RX07000967,0400,0.093
RX07000969,0400,0.2
RX07000977,0400,0.116
RX07001044,0400,0.258
RX07001048,0400,0.128
RX07001054,0400,0.128
RX07001061,0400,0.223
RX07001075,0400,0.101
RX07001084,0400,0.178
RX07001093,0400,0.195
RX07001100,0400,0.317
RX07001113,0400,0.311
RX07001127,0400,0.072
RX07001168,0400,0.097
RX07001172,0400,0.181
RX07001211,0400,0.2
RX07001224,0400,0.266
