Transaction,Date,Price,Product ID,Quantity Purchased,Serial No,User ID,User Type
541,2016-01-20,577.65,1923,23,1541,5460,d
542,2016-06-01,1156.08,1539,4,1542,7013,c
543,2016-01-22,1381.73,2019,39,1543,7528,b
544,2016-01-27,3457.9,1035,9,1544,9554,b
545,2016-01-16,1002.33,1307,36,1545,7538,c
546,2016-01-25,2334.39,2974,39,1546,6138,b
547,2016-01-19,3495.02,4238,12,1547,5982,a
548,2016-01-02,2811.17,2266,32,1548,6024,a
549,2016-10-02,3339.1,2752,37,1549,5723,a
550,2016-02-02,2470.6,3380,19,1550,6904,b
551,2016-01-30,2610.62,3328,35,1551,7439,c
552,2016-07-01,56.39,3848,6,1552,7316,b
553,2016-07-01,8491.94,1578,34,1553,5085,a
554,2016-01-15,7699.39,268,20,1554,7075,b
555,2016-01-21,3356.0,504,6,1555,6793,a
556,2016-10-02,1475.94,311,19,1556,8587,a
557,2016-06-02,193.27,893,10,1557,7792,a
558,2016-03-02,516.22,2028,39,1558,7375,d
559,2016-11-02,1396.91,3047,12,1559,6764,b
560,2016-01-23,3701.05,4313,39,1560,8319,b
561,2016-01-25,944.8,4328,21,1561,7317,b
562,2016-04-01,581.91,1476,37,1562,6040,d
563,2016-01-21,1703.69,2573,3,1563,5194,c
564,2016-01-22,2712.5,4735,9,1564,8132,b
565,2016-01-27,2836.48,799,31,1565,7993,d
566,2016-02-02,2313.47,1558,7,1566,9046,c
567,2016-01-27,1697.16,3750,20,1567,8160,c
568,2016-01-21,465.94,2757,38,1568,9911,d
569,2016-10-01,381.43,1084,2,1569,9541,c
570,2016-01-13,2154.78,4670,2,1570,6049,d
571,2016-02-01,376.02,3719,41,1571,8670,d
572,2016-01-01,4.1,1013,5,1572,5371,b
573,2016-08-02,572.56,4328,41,1573,7234,a
574,2016-10-01,186.98,919,25,1574,7722,a
575,2016-01-27,2190.97,1675,11,1575,7236,d
576,2016-01-15,2646.4,822,22,1576,8482,d
577,2016-08-02,2291.98,3095,39,1577,6513,b
578,2016-01-13,5474.05,382,38,1578,8156,b
579,2016-01-13,987.19,4363,11,1579,7054,a
580,2016-09-02,1263.54,3276,22,1580,6925,c
581,2016-03-02,1832.53,1146,26,1581,9005,a
582,2016-01-24,5257.18,2844,19,1582,9107,d
583,2016-01-02,234.41,2847,4,1583,8637,b
584,2016-04-02,159.33,1546,37,1584,7930,b
585,2016-01-13,3309.74,1162,12,1585,9738,b
586,2016-06-01,946.22,4827,36,1586,8221,c
587,2016-04-01,1967.79,5027,5,1587,9258,a
588,2016-01-24,2843.56,5089,22,1588,7193,d
589,2016-01-21,2363.16,4208,31,1589,5184,c
590,2016-04-01,8074.5,955,12,1590,7825,b
591,2016-01-20,844.93,2424,7,1591,9510,a
592,2016-05-02,1569.58,4533,26,1592,5300,b
593,2016-08-02,1121.79,484,15,1593,7914,a
594,2016-01-26,1169.58,1320,4,1594,9725,d
595,2016-01-20,3436.62,1854,14,1595,6900,d
596,2016-01-18,563.88,4261,20,1596,5814,a
597,2016-07-02,5729.86,1947,32,1597,9351,d
598,2016-01-31,1436.48,2141,40,1598,5226,d
599,2016-01-17,3599.05,4367,5,1599,7140,d
600,2016-06-01,3991.71,416,27,1600,6838,a
601,2016-01-24,2594.46,3040,37,1601,8241,d
602,2016-02-02,708.5,2116,23,1602,7539,a
603,2016-03-02,2736.46,4040,8,1603,7405,b
604,2016-11-01,1367.75,2209,25,1604,5925,c
605,2016-09-01,4029.24,306,25,1605,6728,c
606,2016-08-01,4979.4,1111,12,1606,7996,b
607,2016-01-01,3168.75,2265,22,1607,9198,b
608,2016-10-01,1199.02,443,34,1608,5495,c
609,2016-01-28,3824.63,2821,20,1609,5807,d
610,2016-01-28,2133.08,3999,8,1610,8903,a
611,2016-01-19,2418.11,4913,14,1611,5691,c
612,2016-01-26,3133.58,5066,6,1612,6787,d
613,2016-07-02,4310.91,4655,36,1613,6164,c
614,2016-06-01,1429.3,4261,11,1614,9002,a
615,2016-11-01,748.88,4861,14,1615,7471,a
616,2016-01-30,2610.36,544,38,1616,9884,a
617,2016-01-20,4860.91,3455,40,1617,7728,a
618,2016-01-31,110.85,3921,41,1618,6076,d
619,2016-01-18,6644.42,1404,40,1619,7942,d
620,2016-01-19,3267.4,3627,7,1620,5869,d
621,2016-01-31,3824.07,213,11,1621,7272,a
622,2016-10-01,4757.15,2894,14,1622,6926,d
623,2016-08-01,5201.15,1950,32,1623,8281,d
624,2016-10-01,1707.64,2493,32,1624,8807,b
625,2016-10-02,7046.94,2633,21,1625,7491,d
626,2016-01-15,763.96,2993,19,1626,7693,d
627,2016-08-02,1184.39,3775,7,1627,5711,b
628,2016-08-01,2929.88,890,6,1628,8055,c
629,2016-01-14,3627.52,404,20,1629,5730,a
630,2016-01-31,4565.62,4891,22,1630,7761,c
631,2016-01-23,2421.98,4195,41,1631,9340,c
632,2016-01-14,1549.34,4124,34,1632,7164,c
633,2016-02-01,3404.29,4083,22,1633,5433,d
634,2016-09-02,2790.71,3240,8,1634,7594,c
635,2016-01-27,1684.26,324,2,1635,5883,b
636,2016-10-01,2210.31,3201,16,1636,7941,b
637,2016-01-19,6208.73,301,31,1637,5409,a
638,2016-01-21,1407.27,1642,21,1638,7445,a
639,2016-01-29,43.34,3134,35,1639,7763,c
640,2016-11-02,1095.61,4590,37,1640,6617,a
641,2016-02-02,7154.08,2933,10,1641,8669,d
642,2016-01-29,2037.74,2567,35,1642,8442,b
643,2016-06-02,4155.74,1338,10,1643,8959,c
644,2016-09-01,819.67,3144,34,1644,5376,c
645,2016-08-02,2967.24,4913,35,1645,7707,b
646,2016-01-30,1909.55,1501,7,1646,5035,c
647,2016-10-01,2047.86,5090,25,1647,6994,a
648,2016-01-24,311.35,4769,24,1648,6240,a
649,2016-03-02,1928.15,4004,12,1649,7101,a
650,2016-01-15,2690.69,4804,24,1650,7292,d
651,2016-11-01,783.18,4726,32,1651,8133,c
652,2016-01-19,4052.46,3953,1,1652,8685,d
653,2016-07-02,3314.36,2498,22,1653,8825,d
654,2016-06-02,2241.66,3059,14,1654,6549,c
655,2016-07-02,744.32,1725,41,1655,9353,b
656,2016-01-16,2108.79,180,35,1656,9171,b
657,2016-08-01,1436.0,1003,18,1657,7726,c
658,2016-01-27,339.8,4249,41,1658,6358,b
659,2016-01-16,1442.16,4403,17,1659,7374,c
660,2016-08-02,2856.05,3956,39,1660,8449,d
661,2016-08-02,4602.89,1530,38,1661,9567,c
662,2016-04-01,,4286,2,1662,5102,c
663,2016-06-01,4787.18,1789,5,1663,5958,a
664,2016-09-02,3808.51,3283,15,1664,6868,a
665,2016-01-28,5802.2,1644,4,1665,8707,a
666,2016-01-02,5045.85,4497,13,1666,7398,a
667,2016-01-25,2170.1,5041,25,1667,6191,c
668,2016-01-31,1919.76,4448,35,1668,7467,d
669,2016-01-20,,2886,41,1669,5849,c
670,2016-03-02,2100.56,2463,21,1670,6844,a
671,2016-01-17,2286.73,4559,41,1671,9231,b
672,2016-03-02,,4738,35,1672,7841,d
673,2016-01-23,4311.55,4629,8,1673,7363,c
674,2016-04-01,2786.65,3547,39,1674,9378,b
675,2016-01-21,2234.97,2949,9,1675,7052,d
676,2016-09-01,315.48,1593,18,1676,9932,c
677,2016-06-01,1975.79,1279,4,1677,6177,a
678,2016-07-02,3647.33,613,11,1678,7632,b
679,2016-08-02,3414.66,318,5,1679,7228,d
680,2016-02-02,1061.12,2225,2,1680,8330,d
681,2016-03-01,5608.01,4243,23,1681,6407,a
682,2016-06-02,5881.43,1910,19,1682,5337,b
683,2016-04-02,1387.26,4724,16,1683,6062,d
684,2016-05-01,2356.93,4084,9,1684,6757,b
685,2016-01-25,380.75,375,36,1685,6589,d
686,2016-09-01,1120.16,1707,35,1686,5065,b
687,2016-01-13,2542.23,949,25,1687,7669,c
688,2016-03-01,476.85,4375,21,1688,7558,c
689,2016-01-23,1498.75,3933,18,1689,5046,b
690,2016-11-02,6630.46,2311,14,1690,6149,d
691,2016-09-01,3817.51,882,8,1691,7505,c
692,2016-01-23,4714.02,3375,13,1692,6011,b
693,2016-01-23,743.0,3169,17,1693,7134,d
694,2016-03-01,3801.51,1296,1,1694,9735,a
695,2016-01-02,147.55,1279,25,1695,5221,d
696,2016-01-14,2799.3,548,5,1696,8139,c
697,2016-10-02,664.06,518,12,1697,8513,d
698,2016-01-31,1723.36,2200,25,1698,5453,a
699,2016-02-02,2955.65,683,12,1699,5063,b
700,2016-10-01,1583.72,3671,22,1700,5012,a
701,2016-01-26,860.4,1101,23,1701,5931,d
702,2016-01-14,1155.91,984,10,1702,8233,c
703,2016-09-01,2609.71,282,21,1703,7345,d
704,2016-05-01,2214.97,2416,39,1704,9096,a
705,2016-02-02,4567.32,2188,34,1705,5125,a
706,2016-01-17,1034.3,1748,38,1706,8326,c
707,2016-02-01,587.54,645,5,1707,5242,c
708,2016-01-02,463.31,891,2,1708,7966,a
709,2016-01-15,368.06,3722,4,1709,8366,c
710,2016-01-30,4666.36,497,30,1710,7770,a
711,2016-05-01,2724.06,4089,7,1711,7666,b
712,2016-08-02,897.89,792,1,1712,5114,d
713,2016-12-01,1983.33,660,30,1713,9120,d
714,2016-11-01,4606.36,1835,35,1714,8267,a
715,2016-01-14,7123.14,681,25,1715,8427,a
716,2016-01-26,1702.58,1794,26,1716,9156,d
717,2016-09-02,5181.34,2809,8,1717,5773,d
718,2016-09-01,424.78,4205,23,1718,8710,a
719,2016-10-01,4404.35,2132,10,1719,7340,b
720,2016-08-02,1636.24,4989,6,1720,5766,b
721,2016-09-02,1670.29,4089,26,1721,5586,b
722,2016-09-02,116.56,2006,8,1722,8135,d
723,2016-01-15,1183.24,3992,19,1723,8084,a
724,2016-05-01,2220.62,4155,31,1724,7851,a
725,2016-01-24,3250.0,4036,5,1725,7970,c
726,2016-01-19,3464.34,1290,9,1726,5442,a
727,2016-08-02,594.93,4753,9,1727,6429,d
728,2016-07-01,2644.62,2998,37,1728,7676,a
729,2016-11-02,2938.3,3488,23,1729,7293,c
730,2016-02-01,2568.36,4308,6,1730,7632,d
731,2016-01-23,5390.48,4179,11,1731,8962,b
732,2016-07-01,550.32,4186,20,1732,6506,a
733,2016-04-02,1531.72,2276,8,1733,6774,a
734,2016-05-01,2483.89,634,12,1734,8574,a
735,2016-02-02,1185.47,4488,38,1735,6731,b
736,2016-09-01,1677.75,3608,25,1736,7802,a
737,2016-09-02,1805.66,1148,20,1737,5050,c
738,2016-10-02,3378.37,1189,20,1738,9346,b
739,2016-01-28,535.28,3879,3,1739,5162,d
740,2016-01-15,2330.44,237,28,1740,6176,a
741,2016-08-01,1307.45,4040,37,1741,7261,a
742,2016-01-24,3444.14,3850,23,1742,9384,c
743,2016-04-02,102.26,2022,28,1743,7988,c
744,2016-01-30,2372.15,931,40,1744,8969,a
745,2016-01-19,214.83,3026,14,1745,7800,c
746,2016-01-16,789.67,3244,1,1746,9361,d
747,2016-01-16,509.12,3605,35,1747,6072,b
748,2016-05-02,1099.14,3401,6,1748,9251,d
749,2016-08-01,1547.42,767,25,1749,7200,c
750,2016-01-13,2290.55,2642,3,1750,6892,a
751,2016-01-26,2226.32,4106,34,1751,9411,d
752,2016-01-22,1593.48,1421,25,1752,9757,b
753,2016-04-02,100.03,3285,36,1753,8339,a
754,2016-01-31,1133.13,611,16,1754,5222,a
755,2016-01-25,4195.9,3449,13,1755,5843,d
756,2016-01-21,3563.33,3123,11,1756,7610,a
757,2016-01-18,2981.99,404,24,1757,9353,b
758,2016-01-17,2684.13,3661,41,1758,6733,d
759,2016-06-02,,2221,26,1759,9089,d
760,2016-04-02,1737.12,1578,39,1760,6161,a
761,2016-01-21,217.01,3323,2,1761,6162,b
762,2016-03-02,2490.22,2304,3,1762,6510,d
763,2016-05-02,5497.31,2776,38,1763,6900,d
764,2016-01-27,4582.09,2023,19,1764,5630,d
765,2016-01-16,2727.14,2300,15,1765,8403,a
766,2016-02-02,427.54,3859,18,1766,7362,a
767,2016-03-01,4503.47,2978,13,1767,7346,b
768,2016-01-16,3968.59,1981,22,1768,6599,a
769,2016-08-01,4995.09,2283,24,1769,7824,c
770,2016-04-01,782.9,1439,27,1770,9115,a
771,2016-01-13,2649.15,127,5,1771,7291,a
772,2016-01-21,4670.48,5083,7,1772,6526,c
773,2016-08-02,172.79,3293,3,1773,6211,c
774,2016-03-01,2023.29,1852,40,1774,8787,d
775,2016-01-26,4955.41,3649,5,1775,8631,d
776,2016-06-02,1902.44,3237,41,1776,7634,b
777,2016-03-01,1376.32,517,14,1777,9787,b
778,2016-01-02,3622.68,436,15,1778,7277,c
779,2016-06-02,1301.61,1963,20,1779,5853,a
780,2016-01-29,4047.0,1876,30,1780,7487,a
781,2016-01-16,5775.08,3792,38,-1,8756,d
782,2016-04-01,3930.83,183,25,1782,5140,c
783,2016-05-02,5217.24,594,14,1783,5085,c
784,2016-02-02,1583.05,627,21,1784,6005,c
785,2016-01-22,2210.77,607,5,1785,7606,a
786,2016-03-01,1360.44,2889,36,1786,9148,d
787,2016-03-02,374.22,1406,25,1787,8960,d
788,2016-02-01,2074.88,2158,39,1788,6925,d
789,2016-01-15,2642.8,985,7,1789,8363,b
790,2016-01-31,4588.09,4343,38,1790,8165,d
791,2016-01-22,2265.6,1295,16,1791,9269,a
792,2016-01-21,3644.01,4757,25,1792,9789,b
793,2016-01-15,1270.2,1907,14,1793,5638,a
794,2016-10-02,4247.98,1485,29,1794,9175,a
795,2016-01-17,2762.96,2900,17,1795,9947,a
796,2016-01-02,5326.78,4140,27,1796,6819,b
797,2016-01-17,2151.88,3823,39,1797,9580,c
798,2016-01-20,3210.89,4928,6,1798,9596,b
799,2016-01-13,2845.51,4365,30,1799,5507,c
800,2016-07-01,1852.83,4302,6,1800,6747,b
801,2016-04-02,845.56,3232,10,1801,5434,d
802,2016-08-02,17.31,272,33,1802,8148,a
803,2016-10-01,2433.56,1121,31,1803,7039,a
804,2016-01-22,1277.68,549,11,1804,7270,a
805,2016-03-01,884.91,2307,22,1805,6393,b
806,2016-04-02,3589.54,4834,16,1806,9694,d
807,2016-01-25,4984.52,2543,19,1807,6114,b
808,2016-01-19,5626.6,4318,8,1808,7690,c
809,2016-01-13,1867.03,2528,24,1809,5994,d
810,2016-12-01,2434.82,479,13,1810,6524,c
811,2016-01-16,1257.0,4216,40,1811,9751,d
812,2016-09-02,4855.57,4760,4,1812,7570,a
813,2016-04-02,2455.3,347,19,1813,5077,a
814,2016-01-21,1023.38,4231,17,1814,6235,b
815,2016-03-01,1924.15,526,11,1815,7447,a
816,2016-01-14,2630.21,858,37,1816,8823,d
817,2016-01-29,208.02,2739,12,1817,7032,c
818,2016-07-01,4695.28,1739,24,1818,6513,c
819,2016-01-19,1565.14,1283,30,1819,7938,a
820,2016-07-01,62.73,4205,25,1820,5112,c
821,2016-05-01,430.68,4475,12,1821,5417,d
822,2016-07-01,989.46,4748,4,1822,9237,d
823,2016-01-18,4010.83,2817,3,1823,7137,c
824,2016-01-17,1439.57,1432,41,1824,5316,b
825,2016-01-20,5542.42,3824,33,1825,5072,d
826,2016-02-02,4961.37,123,7,1826,7664,b
827,2016-01-16,2677.91,1718,5,1827,8631,d
828,2016-01-14,2879.19,4186,33,1828,8298,d
829,2016-07-01,829.06,957,34,1829,7909,b
830,2016-07-01,4146.24,1999,22,-1,6278,d
831,2016-03-01,46.66,1898,32,1831,5228,d
832,2016-01-01,5792.54,4454,10,1832,7909,d
833,2016-01-28,3394.98,1593,1,1833,7338,c
834,2016-02-02,3176.95,2947,22,1834,6836,d
835,2016-07-02,3970.96,1471,30,1835,6872,a
836,2016-06-02,1743.93,5080,21,1836,6945,a
837,2016-01-15,2802.84,173,39,1837,8042,a
838,2016-01-30,6330.72,2238,14,1838,6306,b
839,2016-01-20,3843.47,4143,16,1839,6208,a
840,2016-01-22,2220.83,522,37,1840,8711,d
841,2016-06-02,1356.58,3179,22,1841,7940,c
842,2016-01-15,521.09,4034,21,1842,7792,b
843,2016-01-02,5874.52,3102,34,1843,6485,a
844,2016-01-18,446.13,2493,3,1844,5633,a
845,2016-01-29,120.21,4207,25,1845,5399,b
846,2016-01-20,4635.25,3772,7,1846,7329,a
847,2016-01-24,550.99,500,31,1847,7802,b
848,2016-01-16,610.35,1919,8,1848,6373,a
849,2016-01-21,1430.89,1409,30,1849,5144,a
850,2016-01-31,1877.7,4746,33,1850,8554,d
851,2016-02-01,4183.08,2136,5,1851,7293,c
852,2016-04-01,,3015,31,1852,5466,b
853,2016-05-01,1545.81,4641,10,1853,6857,d
854,2016-01-17,1983.21,3175,19,1854,6982,c
855,2016-03-01,2770.42,3697,6,1855,5464,d
856,2016-01-31,1800.01,2674,36,1856,5954,c
857,2016-02-02,3136.09,4338,10,1857,8737,a
858,2016-04-01,2672.72,2304,31,1858,8489,c
859,2016-01-21,4710.41,1550,32,1859,9864,d
860,2016-04-02,3755.85,3580,15,1860,5525,a
861,2016-08-01,291.05,1668,1,1861,7600,c
862,2016-03-01,193.8,3131,10,1862,8106,b
863,2016-07-01,2771.88,2144,34,1863,8229,d
864,2016-10-02,4819.44,1094,4,1864,8300,c
865,2016-01-21,4071.86,1209,25,1865,9236,a
866,2016-12-01,4034.97,5005,26,1866,7387,c
867,2016-01-16,2447.67,1103,17,1867,6142,d
868,2016-01-21,1884.32,1645,21,1868,9598,d
869,2016-03-02,1841.96,3122,35,1869,9367,a
870,2016-10-01,1185.53,1850,23,1870,7347,c
871,2016-07-01,2434.51,4412,2,1871,5316,a
872,2016-08-02,148.7,4540,33,1872,8342,d
873,2016-08-01,1416.85,2833,25,1873,5276,d
874,2016-01-02,1037.29,819,22,1874,6803,b
875,2016-01-19,998.6,354,4,1875,5123,d
876,2016-07-02,3191.54,405,3,1876,7138,a
877,2016-05-01,2027.19,3509,18,1877,9606,c
878,2016-04-02,1487.58,591,34,1878,5336,b
879,2016-01-17,828.96,1108,31,1879,8261,b
880,2016-01-02,56.14,4679,11,1880,9717,b
881,2016-09-01,4280.92,515,35,1881,7100,c
882,2016-01-30,1629.48,2479,5,1882,6357,c
883,2016-01-23,1973.98,2685,27,1883,6193,a
884,2016-04-02,4618.28,2870,30,1884,9802,b
885,2016-11-02,5031.21,1405,38,1885,7044,c
886,2016-01-23,38.01,2743,23,1886,5114,a
887,2016-10-02,866.49,2085,4,1887,8424,a
888,2016-01-15,483.44,942,33,1888,9682,a
889,2016-06-02,671.05,3718,14,1889,7720,d
890,2016-01-25,3405.28,668,3,1890,9397,c
891,2016-02-02,2027.46,5034,11,1891,5902,a
892,2016-07-01,4028.76,3781,39,1892,6482,c
893,2016-07-01,2230.98,3073,30,1893,9066,a
894,2016-01-14,3367.59,3755,26,1894,7757,c
895,2016-05-01,1028.46,3694,21,1895,8318,d
896,2016-11-01,807.27,529,16,1896,7136,a
897,2016-01-24,3377.79,4167,20,1897,7571,c
898,2016-01-02,291.1,2246,27,1898,9420,d
899,2016-01-23,722.8,451,2,1899,6937,b
900,2016-03-02,485.61,2618,27,1900,7661,c
901,2016-01-01,3538.88,2767,2,1901,9375,c
902,2016-10-02,,3225,7,1902,6964,c
903,2016-01-26,432.41,1732,39,-1,7660,d
904,2016-01-29,386.05,465,24,1904,6689,a
905,2016-04-02,2967.71,2925,20,1905,9966,d
906,2016-03-02,1641.63,4075,23,1906,5019,a
907,2016-03-02,3850.36,3846,16,1907,9324,b
908,2016-01-13,4940.41,3362,35,1908,8998,a
909,2016-01-24,2870.77,3614,37,1909,9548,c
910,2016-02-02,4850.05,1377,4,1910,6808,b
911,2016-02-01,2453.82,473,24,1911,5683,b
912,2016-08-01,69.93,4030,6,1912,7465,c
913,2016-01-21,1385.18,1696,11,1913,8926,a
914,2016-01-22,3853.58,2209,2,1914,7307,a
915,2016-01-29,4106.32,564,25,1915,8094,a
916,2016-01-28,6183.79,573,16,1916,6884,a
917,2016-01-21,4256.75,4478,30,1917,9215,c
918,2016-01-18,1317.63,2809,10,1918,5870,c
919,2016-08-02,118.26,433,39,1919,8230,b
920,2016-01-30,4151.79,3110,21,1920,5637,a
921,2016-01-28,2222.85,3068,31,-1,6272,d
922,2016-12-01,1609.54,3999,18,1922,9554,d
923,2016-07-02,2789.83,2902,35,1923,7864,a
924,2016-02-01,1971.94,2930,30,1924,6125,d
925,2016-01-02,579.34,2303,1,1925,9824,b
926,2016-07-01,4006.61,1662,7,1926,7844,b
927,2016-01-21,3902.83,2090,36,1927,6932,b
928,2016-02-01,1561.05,4916,24,1928,8135,c
929,2016-01-14,654.29,3417,37,1929,9168,a
930,2016-03-02,47.72,4440,23,1930,8742,c
931,2016-01-23,1271.57,671,29,1931,9536,d
932,2016-09-01,4296.51,2890,5,1932,7891,d
933,2016-01-23,1741.05,1982,40,1933,9930,a
934,2016-01-19,2766.1,1595,41,1934,9801,c
935,2016-01-23,4031.62,4541,29,1935,6214,c
936,2016-08-01,1454.65,1246,29,1936,7808,c
937,2016-04-01,1335.7,795,22,1937,5839,d
938,2016-03-01,2566.44,3264,25,1938,5892,d
939,2016-01-26,628.8,4245,18,1939,5165,b
940,2016-11-01,1091.23,561,22,1940,8769,a
941,2016-01-15,3725.43,3245,20,1941,5990,d
942,2016-02-02,4832.1,373,18,1942,7680,d
943,2016-02-02,3749.27,3401,7,1943,8389,d
944,2016-05-01,336.07,808,23,1944,9680,c
945,2016-11-02,704.33,1540,36,1945,9767,d
946,2016-03-01,4251.39,1927,11,1946,8191,b
947,2016-01-01,1816.54,3989,1,1947,7389,b
948,2016-01-25,1413.16,2539,40,1948,5593,c
949,2016-09-02,4310.1,3539,12,1949,8194,c
950,2016-02-01,749.36,1053,23,1950,7457,b
951,2016-01-23,3180.56,4250,18,1951,8281,a
952,2016-11-01,4358.8,1666,40,1952,7796,c
953,2016-01-26,2767.82,2446,2,1953,9168,a
954,2016-01-25,5410.26,4109,12,1954,8037,d
955,2016-01-24,2445.47,552,38,1955,6805,a
956,2016-06-01,4606.22,1433,13,1956,6811,b
957,2016-09-01,1942.45,3099,2,1957,7639,b
958,2016-01-18,831.01,1841,3,1958,5383,c
959,2016-02-02,3242.84,4214,35,1959,7742,d
960,2016-01-21,2831.03,2366,38,1960,7318,a
961,2016-12-01,3871.95,1989,3,1961,8637,d
962,2016-01-14,5021.01,2893,6,1962,6985,c
963,2016-01-14,1703.36,1918,38,1963,6894,d
964,2016-03-02,1824.51,4218,19,1964,9745,d
965,2016-01-02,1235.21,4695,34,1965,7957,d
966,2016-06-02,493.51,3541,35,1966,7602,a
967,2016-01-15,259.28,284,10,1967,5921,c
968,2016-05-02,559.57,3412,3,1968,8215,c
969,2016-01-14,3343.48,611,12,1969,5007,c
970,2016-03-02,3484.11,4750,36,1970,8326,b
971,2016-01-26,1270.45,2946,39,1971,9663,c
972,2016-01-18,411.43,4359,38,1972,5735,d
973,2016-01-25,2509.84,660,3,1973,6077,c
974,2016-08-02,3476.02,1356,19,1974,8626,d
975,2016-01-15,112.16,3165,22,1975,5994,d
976,2016-07-01,,3162,12,1976,8610,a
977,2016-01-26,1438.94,300,26,1977,7334,c
978,2016-07-01,1250.94,1112,7,1978,7209,d
979,2016-02-01,493.61,4298,41,1979,5665,d
980,2016-10-02,1646.39,4184,41,1980,9986,c
981,2016-01-25,717.01,1845,9,1981,7577,b
982,2016-05-02,2291.26,624,1,1982,6897,b
983,2016-01-28,623.37,1759,7,1983,7256,a
984,2016-01-25,3251.67,2936,22,1984,8459,a
985,2016-09-01,2548.78,2540,16,1985,6316,b
986,2016-01-29,4608.52,4812,2,1986,5604,d
987,2016-01-15,1482.61,4159,27,1987,8483,b
988,2016-07-02,3179.39,3543,30,1988,6790,d
989,2016-01-15,668.3,352,17,1989,5213,c
990,2016-01-13,2219.82,1786,5,1990,9650,c
991,2016-11-01,2625.8,2563,41,1991,5949,a
992,2016-02-01,4711.85,3100,31,1992,6061,c
993,2016-02-01,1054.79,3482,11,1993,7934,b
994,2016-07-02,1009.31,982,29,1994,6344,d
995,2016-09-02,862.25,5028,36,1995,6222,b
996,2016-03-02,3274.19,3466,16,1996,8790,b
997,2016-08-02,3977.38,4533,24,1997,7566,a
998,2016-02-02,941.13,1745,18,1998,8720,b
999,2016-01-26,867.62,3652,9,1999,6450,d
1000,2016-12-01,5839.22,4367,29,2000,5697,d
1001,2016-12-01,2213.94,3490,5,2001,8674,b
1002,2016-01-23,2913.07,3503,28,2002,9619,c
1003,2016-01-18,367.57,4372,33,2003,8513,a
1004,2016-08-01,3904.9,782,36,2004,9643,b
1005,2016-06-01,1430.88,1856,39,2005,8219,d
1006,2016-01-19,2661.64,550,19,2006,7898,a
1007,2016-06-02,1085.28,1451,12,2007,6528,d
1008,2016-01-29,2878.52,1862,30,2008,7485,c
1009,2016-01-01,2648.09,2721,9,2009,9594,b
1010,2016-01-21,384.38,1106,38,2010,5513,c
1011,2016-07-01,2971.7,1732,23,2011,6659,d
1012,2016-12-01,1331.2,4723,32,2012,5155,d
1013,2016-01-22,8602.81,1507,12,2013,8423,a
1014,2016-06-02,1174.89,2291,36,2014,8436,a
1015,2016-01-19,4292.0,753,31,2015,9299,a
1016,2016-01-18,366.29,1325,4,2016,5125,c
1017,2016-01-31,6168.97,1990,35,2017,6154,c
1018,2016-01-13,1518.99,1853,30,2018,9685,a
1019,2016-01-25,1538.82,1064,35,2019,9340,c
1020,2016-07-02,2280.65,1194,37,2020,8732,c
1021,2016-10-01,2439.98,2038,32,2021,8362,a
1022,2016-03-01,2410.19,2832,38,2022,7580,c
1023,2016-07-02,690.26,541,18,2023,5181,b
1024,2016-01-02,5376.28,2834,27,2024,5628,a
1025,2016-01-30,920.34,2908,34,2025,5395,b
1026,2016-01-30,765.53,1005,40,2026,7024,c
1027,2016-08-02,2615.34,1146,3,2027,8536,b
1028,2016-01-02,5296.15,2423,13,2028,5300,c
1029,2016-03-02,1062.0,2553,14,2029,7306,a
1030,2016-01-20,339.91,695,28,2030,5223,d
1031,2016-01-25,1076.61,2151,41,2031,5280,c
1032,2016-01-27,1802.16,3254,12,2032,5146,c
1033,2016-01-29,1345.48,4265,33,2033,7883,b
1034,2016-01-18,2832.15,2807,16,2034,9137,d
1035,2016-09-02,3846.52,4480,35,2035,7652,c
1036,2016-08-01,1279.8,1741,33,2036,5292,a
1037,2016-11-02,3588.87,4014,15,2037,8204,a
1038,2016-01-13,871.65,4065,31,2038,7198,c
1039,2016-01-17,54.36,128,24,2039,8152,d
1040,2016-02-01,243.72,1761,25,2040,6807,a
1041,2016-06-02,604.25,1923,6,-1,5460,b
1042,2016-10-01,108.95,1539,12,2042,7013,a
1043,2016-01-15,797.91,2019,35,2043,7528,c
1044,2016-01-26,2253.08,1035,11,2044,9554,c
1045,2016-06-02,1836.66,1307,6,2045,7538,c
1046,2016-03-01,1546.05,2974,28,2046,6138,a
1047,2016-03-01,85.59,4238,38,2047,5982,c
1048,2016-12-01,464.45,2266,27,2048,6024,c
1049,2016-01-21,1301.87,2752,16,2049,5723,b
1050,2016-07-02,2870.41,3380,35,2050,6904,d
1051,2016-01-17,3989.7,3328,1,2051,7439,c
1052,2016-09-02,4210.42,3848,24,2052,7316,c
1053,2016-05-01,4006.77,1578,26,2053,5085,a
1054,2016-01-19,299.85,268,29,2054,7075,a
1055,2016-05-01,1161.02,504,41,2055,6793,c
1056,2016-04-02,815.46,311,16,2056,8587,a
1057,2016-09-01,2601.67,893,18,2057,7792,c
1058,2016-01-02,1665.95,2028,7,2058,7375,a
1059,2016-01-13,1233.12,3047,40,2059,6764,c
1060,2016-12-01,2103.19,4313,22,2060,8319,b
1061,2016-01-15,5716.85,4328,14,2061,7317,b
1062,2016-01-22,3311.7,1476,35,2062,6040,c
1063,2016-04-01,5159.37,2573,21,2063,5194,b
